2025-01-12 03:17:09 - addr(ip='192.168.29.188', port=50418) -> addr(ip='49.44.141.18', port=443) - ESTABLISHED
2025-01-12 03:17:09 - addr(ip='192.168.29.188', port=50419) -> addr(ip='204.79.197.203', port=443) - ESTABLISHED
2025-01-12 03:17:09 - addr(ip='192.168.29.188', port=50415) -> addr(ip='52.98.34.194', port=443) - ESTABLISHED
2025-01-12 03:17:09 - addr(ip='192.168.29.188', port=50421) -> addr(ip='204.79.197.203', port=443) - ESTABLISHED
2025-01-12 03:17:09 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50420) -> addr(ip='2405:200:1611:1731::312c:88e1', port=443) - ESTABLISHED
2025-01-12 03:17:09 - addr(ip='192.168.29.188', port=50414) -> addr(ip='52.168.117.171', port=443) - ESTABLISHED
2025-01-12 03:17:09 - addr(ip='192.168.29.188', port=50417) -> addr(ip='51.116.253.169', port=443) - ESTABLISHED
2025-01-12 03:17:24 - addr(ip='192.168.29.188', port=50421) -> addr(ip='204.79.197.203', port=443) - TIME_WAIT
2025-01-12 03:17:39 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50409) -> addr(ip='2404:6800:4002:819::200e', port=443) - CLOSE_WAIT
2025-01-12 03:17:39 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50408) -> addr(ip='2404:6800:4002:819::200e', port=443) - CLOSE_WAIT
2025-01-12 03:19:00 - addr(ip='192.168.29.188', port=50419) -> addr(ip='204.79.197.203', port=443) - TIME_WAIT
2025-01-12 03:20:05 - addr(ip='192.168.29.188', port=50422) -> addr(ip='52.140.118.28', port=443) - ESTABLISHED
2025-01-12 03:20:10 - addr(ip='192.168.29.188', port=50422) -> addr(ip='52.140.118.28', port=443) - TIME_WAIT
2025-01-12 03:22:15 - addr(ip='192.168.29.188', port=50423) -> addr(ip='52.182.143.208', port=443) - ESTABLISHED
2025-01-12 03:22:20 - addr(ip='192.168.29.188', port=50423) -> addr(ip='52.182.143.208', port=443) - TIME_WAIT
2025-01-12 03:22:55 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50405) -> addr(ip='2600:1901:0:47fc::', port=443) - FIN_WAIT1
2025-01-12 03:25:15 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50424) -> addr(ip='2404:6800:4003:c1a::bc', port=5228) - SYN_SENT
2025-01-12 03:25:15 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=49689) -> addr(ip='2603:1040:a06:6::', port=443) - FIN_WAIT1
2025-01-12 03:25:15 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50024) -> addr(ip='2404:6800:4003:c05::bc', port=5228) - FIN_WAIT1
2025-01-12 03:25:37 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=49689) -> addr(ip='2603:1040:a06:6::', port=443) - TIME_WAIT
2025-01-12 03:25:37 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50424) -> addr(ip='2404:6800:4003:c1a::bc', port=5228) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='192.168.29.188', port=50428) -> addr(ip='35.163.9.66', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='192.168.29.188', port=50433) -> addr(ip='52.168.117.173', port=443) - FIN_WAIT1
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50439) -> addr(ip='2405:200:1630:ff71:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='192.168.29.188', port=50429) -> addr(ip='52.168.117.173', port=443) - TIME_WAIT
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50444) -> addr(ip='2405:200:1611:2885:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50424) -> addr(ip='2404:6800:4003:c1a::bc', port=5228) - FIN_WAIT2
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50447) -> addr(ip='2a03:2880:f285:d0:face:b00c:0:167', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50440) -> addr(ip='2405:200:1630:ff72:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=49912) -> addr(ip='2a03:2880:f28a:1cf:face:b00c:0:7260', port=80) - FIN_WAIT2
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50436) -> addr(ip='2a03:2880:f244:1c3:face:b00c:0:167', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50445) -> addr(ip='2405:200:1611:1817:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50441) -> addr(ip='2405:200:163c:2885:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50442) -> addr(ip='2405:200:1630:ff4b:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='192.168.29.188', port=50435) -> addr(ip='163.70.145.61', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='192.168.29.188', port=50431) -> addr(ip='13.66.14.65', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50438) -> addr(ip='2405:200:1630:ff4a:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50437) -> addr(ip='2a03:2880:f28a:1ca:face:b00c:0:167', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50446) -> addr(ip='2405:200:1630:ff41:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50434) -> addr(ip='2603:1040:a06:6::1', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50443) -> addr(ip='2405:200:1630:ff40:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 03:25:42 - addr(ip='192.168.29.188', port=50448) -> addr(ip='52.168.117.173', port=443) - SYN_SENT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50443) -> addr(ip='2405:200:1630:ff40:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='192.168.29.188', port=50448) -> addr(ip='52.168.117.173', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50436) -> addr(ip='2a03:2880:f244:1c3:face:b00c:0:167', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='192.168.29.188', port=50451) -> addr(ip='52.168.117.173', port=443) - FIN_WAIT1
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50439) -> addr(ip='2405:200:1630:ff71:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50447) -> addr(ip='2a03:2880:f285:d0:face:b00c:0:167', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50446) -> addr(ip='2405:200:1630:ff41:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50449) -> addr(ip='2404:6800:4003:c1a::bc', port=5228) - ESTABLISHED
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50444) -> addr(ip='2405:200:1611:2885:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50441) -> addr(ip='2405:200:163c:2885:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50442) -> addr(ip='2405:200:1630:ff4b:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50445) -> addr(ip='2405:200:1611:1817:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50438) -> addr(ip='2405:200:1630:ff4a:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50437) -> addr(ip='2a03:2880:f28a:1ca:face:b00c:0:167', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='192.168.29.188', port=50433) -> addr(ip='52.168.117.173', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50440) -> addr(ip='2405:200:1630:ff72:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 03:25:47 - addr(ip='192.168.29.188', port=50450) -> addr(ip='52.168.117.173', port=443) - TIME_WAIT
2025-01-12 03:25:52 - addr(ip='192.168.29.188', port=50455) -> addr(ip='20.69.137.228', port=443) - ESTABLISHED
2025-01-12 03:25:52 - addr(ip='192.168.29.188', port=50458) -> addr(ip='49.44.141.120', port=443) - ESTABLISHED
2025-01-12 03:25:52 - addr(ip='192.168.29.188', port=50453) -> addr(ip='20.78.29.188', port=443) - ESTABLISHED
2025-01-12 03:25:52 - addr(ip='192.168.29.188', port=50456) -> addr(ip='20.69.137.228', port=443) - FIN_WAIT2
2025-01-12 03:25:52 - addr(ip='192.168.29.188', port=50457) -> addr(ip='20.69.137.228', port=443) - ESTABLISHED
2025-01-12 03:25:52 - addr(ip='192.168.29.188', port=50451) -> addr(ip='52.168.117.173', port=443) - TIME_WAIT
2025-01-12 03:25:52 - addr(ip='192.168.29.188', port=50454) -> addr(ip='20.69.137.228', port=443) - ESTABLISHED
2025-01-12 03:25:52 - addr(ip='192.168.29.188', port=50452) -> addr(ip='52.168.117.173', port=443) - TIME_WAIT
2025-01-12 03:25:57 - addr(ip='192.168.29.188', port=50460) -> addr(ip='49.44.141.50', port=443) - ESTABLISHED
2025-01-12 03:25:57 - addr(ip='192.168.29.188', port=50459) -> addr(ip='204.79.197.203', port=443) - ESTABLISHED
2025-01-12 03:25:57 - addr(ip='192.168.29.188', port=50431) -> addr(ip='13.66.14.65', port=443) - TIME_WAIT
2025-01-12 03:26:07 - addr(ip='192.168.29.188', port=50459) -> addr(ip='204.79.197.203', port=443) - TIME_WAIT
2025-01-12 03:26:22 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50462) -> addr(ip='2405:200:1611:1731::312c:771f', port=443) - ESTABLISHED
2025-01-12 03:26:22 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50461) -> addr(ip='2405:200:1630:6be::1011', port=443) - ESTABLISHED
2025-01-12 03:26:22 - addr(ip='192.168.29.188', port=50464) -> addr(ip='51.116.253.169', port=443) - ESTABLISHED
2025-01-12 03:26:22 - addr(ip='192.168.29.188', port=50463) -> addr(ip='204.79.197.203', port=443) - ESTABLISHED
2025-01-12 03:26:32 - addr(ip='192.168.29.188', port=50463) -> addr(ip='204.79.197.203', port=443) - TIME_WAIT
2025-01-12 03:26:52 - addr(ip='192.168.29.188', port=50467) -> addr(ip='52.182.143.210', port=443) - ESTABLISHED
2025-01-12 03:26:52 - addr(ip='192.168.29.188', port=50466) -> addr(ip='40.99.31.130', port=443) - ESTABLISHED
2025-01-12 03:27:37 - addr(ip='192.168.29.188', port=50468) -> addr(ip='18.164.217.95', port=443) - ESTABLISHED
2025-01-12 03:27:42 - addr(ip='192.168.29.188', port=50469) -> addr(ip='18.164.246.6', port=443) - ESTABLISHED
2025-01-12 03:27:42 - addr(ip='192.168.29.188', port=50468) -> addr(ip='18.164.217.95', port=443) - TIME_WAIT
2025-01-12 03:27:47 - addr(ip='192.168.29.188', port=50469) -> addr(ip='18.164.246.6', port=443) - TIME_WAIT
2025-01-12 03:28:12 - addr(ip='192.168.29.188', port=50470) -> addr(ip='44.233.255.70', port=443) - SYN_SENT
2025-01-12 03:28:17 - addr(ip='192.168.29.188', port=50470) -> addr(ip='44.233.255.70', port=443) - ESTABLISHED
2025-01-12 03:28:22 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50462) -> addr(ip='2405:200:1611:1731::312c:771f', port=443) - CLOSE_WAIT
2025-01-12 03:28:22 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50461) -> addr(ip='2405:200:1630:6be::1011', port=443) - CLOSE_WAIT
2025-01-12 03:31:23 - addr(ip='192.168.29.188', port=50471) -> addr(ip='49.44.141.50', port=443) - ESTABLISHED
2025-01-12 03:32:28 - addr(ip='192.168.29.188', port=50472) -> addr(ip='204.79.197.203', port=443) - ESTABLISHED
2025-01-12 03:33:43 - addr(ip='192.168.29.188', port=50475) -> addr(ip='104.18.157.37', port=443) - ESTABLISHED
2025-01-12 03:33:58 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50476) -> addr(ip='2405:200:1611:1731::312c:7938', port=443) - ESTABLISHED
2025-01-12 03:34:03 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50477) -> addr(ip='2405:200:1611:1731::312c:7938', port=443) - ESTABLISHED
2025-01-12 03:34:18 - addr(ip='192.168.29.188', port=50472) -> addr(ip='204.79.197.203', port=443) - TIME_WAIT
2025-01-12 03:34:23 - addr(ip='192.168.29.188', port=50478) -> addr(ip='20.189.173.13', port=443) - ESTABLISHED
2025-01-12 03:34:33 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50479) -> addr(ip='2405:200:1611:1731::312c:88f2', port=443) - ESTABLISHED
2025-01-12 03:36:38 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50476) -> addr(ip='2405:200:1611:1731::312c:7938', port=443) - FIN_WAIT1
2025-01-12 03:36:38 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50477) -> addr(ip='2405:200:1611:1731::312c:7938', port=443) - FIN_WAIT1
2025-01-12 03:37:03 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50434) -> addr(ip='2603:1040:a06:6::1', port=443) - TIME_WAIT
2025-01-12 03:37:03 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50480) -> addr(ip='2404:6800:4003:c03::bc', port=5228) - ESTABLISHED
2025-01-12 03:37:03 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50449) -> addr(ip='2404:6800:4003:c1a::bc', port=5228) - FIN_WAIT1
2025-01-12 04:10:22 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50462) -> addr(ip='2405:200:1611:1731::312c:771f', port=443) - LAST_ACK
2025-01-12 04:10:22 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50480) -> addr(ip='2404:6800:4003:c03::bc', port=5228) - FIN_WAIT1
2025-01-12 04:10:22 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50461) -> addr(ip='2405:200:1630:6be::1011', port=443) - LAST_ACK
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50500) -> addr(ip='20.189.173.22', port=443) - TIME_WAIT
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50485) -> addr(ip='20.189.173.16', port=443) - TIME_WAIT
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50509) -> addr(ip='2405:200:1611:2885:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50497) -> addr(ip='20.72.205.209', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50494) -> addr(ip='18.164.246.67', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50504) -> addr(ip='2a03:2880:f28a:1ca:face:b00c:0:167', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50481) -> addr(ip='2405:200:1630:f96::1b01', port=80) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50496) -> addr(ip='52.138.229.66', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50514) -> addr(ip='2a03:2880:f285:d0:face:b00c:0:167', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50507) -> addr(ip='2405:200:163c:2885:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50512) -> addr(ip='2405:200:1630:ff71:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50513) -> addr(ip='2405:200:1630:ff40:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50510) -> addr(ip='2405:200:1630:ff41:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50508) -> addr(ip='2405:200:1630:ff4b:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50493) -> addr(ip='18.164.217.37', port=443) - TIME_WAIT
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50435) -> addr(ip='163.70.145.61', port=443) - FIN_WAIT1
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50515) -> addr(ip='20.189.173.22', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50483) -> addr(ip='13.66.14.65', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50489) -> addr(ip='20.189.173.22', port=443) - TIME_WAIT
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50482) -> addr(ip='2620:1ec:42::132', port=443) - TIME_WAIT
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50498) -> addr(ip='20.189.173.16', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50484) -> addr(ip='2a04:4e42:8d::684', port=80) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50511) -> addr(ip='2405:200:1611:1817:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50505) -> addr(ip='2405:200:1630:ff4a:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50503) -> addr(ip='2405:200:1630:ff72:face:b00c:3333:7020', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50490) -> addr(ip='44.227.237.77', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='192.168.29.188', port=50501) -> addr(ip='15.197.210.208', port=80) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50502) -> addr(ip='2603:1040:a06:6::2', port=443) - ESTABLISHED
2025-01-12 04:10:27 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50506) -> addr(ip='2a03:2880:f244:1c3:face:b00c:0:167', port=443) - ESTABLISHED
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50506) -> addr(ip='2a03:2880:f244:1c3:face:b00c:0:167', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50516) -> addr(ip='2404:6800:4003:c11::bc', port=5228) - ESTABLISHED
2025-01-12 04:10:32 - addr(ip='192.168.29.188', port=50526) -> addr(ip='20.42.65.92', port=443) - SYN_SENT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50509) -> addr(ip='2405:200:1611:2885:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='192.168.29.188', port=50494) -> addr(ip='18.164.246.67', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50504) -> addr(ip='2a03:2880:f28a:1ca:face:b00c:0:167', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50507) -> addr(ip='2405:200:163c:2885:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50512) -> addr(ip='2405:200:1630:ff71:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50514) -> addr(ip='2a03:2880:f285:d0:face:b00c:0:167', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50510) -> addr(ip='2405:200:1630:ff41:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50513) -> addr(ip='2405:200:1630:ff40:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50508) -> addr(ip='2405:200:1630:ff4b:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='192.168.29.188', port=50523) -> addr(ip='20.42.65.92', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='192.168.29.188', port=50522) -> addr(ip='20.189.173.16', port=443) - ESTABLISHED
2025-01-12 04:10:32 - addr(ip='192.168.29.188', port=50515) -> addr(ip='20.189.173.22', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='192.168.29.188', port=50521) -> addr(ip='13.107.6.158', port=443) - ESTABLISHED
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50525) -> addr(ip='2606:4700:90c2:7cbc:c20c:bae:5ff2:75c4', port=443) - ESTABLISHED
2025-01-12 04:10:32 - addr(ip='192.168.29.188', port=50524) -> addr(ip='20.42.65.92', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50505) -> addr(ip='2405:200:1630:ff4a:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50503) -> addr(ip='2405:200:1630:ff72:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50511) -> addr(ip='2405:200:1611:1817:face:b00c:3333:7020', port=443) - TIME_WAIT
2025-01-12 04:10:32 - addr(ip='192.168.29.188', port=50519) -> addr(ip='13.107.6.158', port=443) - ESTABLISHED
2025-01-12 04:10:32 - addr(ip='192.168.29.188', port=50520) -> addr(ip='13.107.6.158', port=443) - ESTABLISHED
2025-01-12 04:10:37 - addr(ip='192.168.29.188', port=50496) -> addr(ip='52.138.229.66', port=443) - TIME_WAIT
2025-01-12 04:10:37 - addr(ip='192.168.29.188', port=50526) -> addr(ip='20.42.65.92', port=443) - TIME_WAIT
2025-01-12 04:10:37 - addr(ip='192.168.29.188', port=50537) -> addr(ip='49.44.117.154', port=443) - ESTABLISHED
2025-01-12 04:10:37 - addr(ip='192.168.29.188', port=50536) -> addr(ip='20.44.229.112', port=443) - FIN_WAIT2
2025-01-12 04:10:37 - addr(ip='192.168.29.188', port=50533) -> addr(ip='49.44.175.49', port=443) - ESTABLISHED
2025-01-12 04:10:37 - addr(ip='192.168.29.188', port=50528) -> addr(ip='20.44.229.112', port=443) - ESTABLISHED
2025-01-12 04:10:37 - addr(ip='192.168.29.188', port=50529) -> addr(ip='40.65.170.106', port=443) - ESTABLISHED
2025-01-12 04:10:37 - addr(ip='192.168.29.188', port=50538) -> addr(ip='20.44.229.112', port=443) - ESTABLISHED
2025-01-12 04:10:37 - addr(ip='192.168.29.188', port=50527) -> addr(ip='20.44.229.112', port=443) - ESTABLISHED
2025-01-12 04:10:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50544) -> addr(ip='2404:6800:4002:81f::2005', port=443) - ESTABLISHED
2025-01-12 04:10:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50541) -> addr(ip='2606:4700:90c2:7cbc:c20c:bad:5ff2:75c4', port=443) - ESTABLISHED
2025-01-12 04:10:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50545) -> addr(ip='2606:4700:3036::ac43:90ef', port=443) - ESTABLISHED
2025-01-12 04:10:42 - addr(ip='192.168.29.188', port=50540) -> addr(ip='204.79.197.203', port=443) - ESTABLISHED
2025-01-12 04:10:42 - addr(ip='192.168.29.188', port=50542) -> addr(ip='52.40.18.36', port=443) - ESTABLISHED
2025-01-12 04:10:42 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50543) -> addr(ip='2405:200:1611:1731::312c:7722', port=443) - ESTABLISHED
2025-01-12 04:10:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50546) -> addr(ip='2404:6800:4002:820::2005', port=443) - TIME_WAIT
2025-01-12 04:10:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50525) -> addr(ip='2606:4700:90c2:7cbc:c20c:bae:5ff2:75c4', port=443) - TIME_WAIT
2025-01-12 04:10:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50544) -> addr(ip='2404:6800:4002:81f::2005', port=443) - TIME_WAIT
2025-01-12 04:10:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50541) -> addr(ip='2606:4700:90c2:7cbc:c20c:bad:5ff2:75c4', port=443) - TIME_WAIT
2025-01-12 04:10:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50545) -> addr(ip='2606:4700:3036::ac43:90ef', port=443) - TIME_WAIT
2025-01-12 04:10:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50547) -> addr(ip='2404:6800:4002:820::2005', port=443) - TIME_WAIT
2025-01-12 04:10:47 - addr(ip='2405:201:6806:4831:c818:53cf:34bb:2b26', port=50548) -> addr(ip='2404:6800:4002:81f::2005', port=443) - ESTABLISHED
